AttendingPhysician_ID,AttendingPhysician
1662,PHY424811
1663,PHY320331
1664,PHY388559
1665,PHY425786
1666,PHY332820
1667,PHY311841
1668,PHY421650
1669,PHY421961
1670,PHY351579
1671,PHY354782
1672,PHY339313
1673,PHY425461
1674,PHY380667
1675,PHY334336
1676,PHY398748
1677,PHY349352
1678,PHY396606
1679,PHY360158
1680,PHY373861
1681,PHY313430
1682,PHY358461
1683,PHY368638
1684,PHY356613
1685,PHY345948
1686,PHY336177
1687,PHY348419
1688,PHY377950
1689,PHY334461
1690,PHY369254
1691,PHY358364
1692,PHY363942
1693,PHY420521
1694,PHY392229
1695,PHY414401
1696,PHY383017
1697,PHY346771
1698,PHY365437
1699,PHY380936
1700,PHY352454
1701,PHY415867
1702,PHY408713
1703,PHY341560
1704,PHY315465
1705,PHY421446
1706,PHY412390
1707,PHY357679
1708,PHY403906
1709,PHY432396
1710,PHY358111
1711,PHY339936
1712,PHY334925
1713,PHY346923
1714,PHY421263
1715,PHY354739
1716,PHY371562
1717,PHY395758
1718,PHY359280
1719,PHY329971
1720,PHY428261
1721,PHY386158
1722,PHY423019
1723,PHY369869
1724,PHY403609
1725,PHY312018
1726,PHY413540
1727,PHY373749
1728,PHY388079
1729,PHY328793
1730,PHY418843
1731,PHY339675
1732,PHY367255
1733,PHY333046
1734,PHY394741
1735,PHY313112
1736,PHY413736
1737,PHY344668
1738,PHY360481
1739,PHY403500
1740,PHY395390
1741,PHY387367
1742,PHY406251
1743,PHY314004
1744,PHY415832
1745,PHY331021
1746,PHY352970
1747,PHY416030
1748,PHY317289
1749,PHY395319
1750,PHY367545
1751,PHY377821
1752,PHY404798
1753,PHY388981
1754,PHY353840
1755,PHY321036
1756,PHY427186
1757,PHY429311
1758,PHY377266
1759,PHY336375
1760,PHY369577
1761,PHY313492
1762,PHY363708
1763,PHY355113
1764,PHY331618
1765,PHY398510
1766,PHY332047
1767,PHY390009
1768,PHY353441
1769,PHY316650
1770,PHY373360
1771,PHY337083
1772,PHY334265
1773,PHY406165
1774,PHY368888
1775,PHY361031
1776,PHY425187
1777,PHY402803
1778,PHY406791
1779,PHY397688
1780,PHY322926
1781,PHY402004
1782,PHY363960
1783,PHY402807
1784,PHY335969
1785,PHY362346
1786,PHY327964
1787,PHY321011
1788,PHY420028
1789,PHY395888
1790,PHY311500
1791,PHY355979
1792,PHY359308
1793,PHY393985
1794,PHY398754
1795,PHY381294
1796,PHY430693
1797,PHY344689
1798,PHY431153
1799,PHY350822
1800,PHY412792
1801,PHY412904
1802,PHY351203
1803,PHY345721
1804,PHY372129
1805,PHY411809
1806,PHY389816
1807,PHY401479
1808,PHY325419
1809,PHY325743
1810,PHY413485
1811,PHY330001
1812,PHY364256
1813,PHY429561
1814,PHY359493
1815,PHY332307
1816,PHY421761
1817,PHY330109
1818,PHY426595
1819,PHY312201
1820,PHY384175
1821,PHY379236
1822,PHY346807
1823,PHY390232
1824,PHY381017
1825,PHY386363
1826,PHY418441
1827,PHY430108
1828,PHY323150
1829,PHY352286
1830,PHY412167
1831,PHY399963
1832,PHY403929
1833,PHY403394
1834,PHY325881
1835,PHY361747
1836,PHY344557
1837,PHY318867
1838,PHY364080
1839,PHY410815
1840,PHY334555
1841,PHY413480
1842,PHY390977
1843,PHY429616
1844,PHY409022
1845,PHY379559
1846,PHY382713
1847,PHY421379
1848,PHY414888
1849,PHY423855
1850,PHY411297
1851,PHY346165
1852,PHY423139
1853,PHY404101
1854,PHY412150
1855,PHY320620
1856,PHY367825
1857,PHY360506
1858,PHY369582
1859,PHY376165
1860,PHY349020
1861,PHY380062
1862,PHY353529
1863,PHY365945
1864,PHY320970
1865,PHY319897
1866,PHY423228
1867,PHY320956
1868,PHY427421
1869,PHY311470
1870,PHY360510
1871,PHY351338
1872,PHY359079
1873,PHY366501
1874,PHY418551
1875,PHY320941
1876,PHY328741
1877,PHY320200
1878,PHY322879
1879,PHY350352
1880,PHY410831
1881,PHY351257
1882,PHY340544
1883,PHY404550
1884,PHY319725
1885,PHY338170
1886,PHY376335
1887,PHY313877
1888,PHY392920
1889,PHY340577
1890,PHY328388
1891,PHY420616
1892,PHY420670
1893,PHY422463
1894,PHY397402
1895,PHY388418
1896,PHY372089
1897,PHY354143
1898,PHY333511
1899,PHY367014
1900,PHY425885
1901,PHY406320
1902,PHY386828
1903,PHY346686
1904,PHY357947
1905,PHY350582
1906,PHY350281
1907,PHY423068
1908,PHY405263
1909,PHY408906
1910,PHY318561
1911,PHY359521
1912,PHY393776
1913,PHY347540
1914,PHY419240
1915,PHY418145
1916,PHY428827
1917,PHY374574
1918,PHY369325
1919,PHY381125
1920,PHY345624
1921,PHY317738
1922,PHY392580
1923,PHY339813
1924,PHY327023
1925,PHY385598
1926,PHY418283
1927,PHY318795
1928,PHY331523
1929,PHY338552
1930,PHY393346
1931,PHY350414
1932,PHY407044
1933,PHY362645
1934,PHY402795
1935,PHY425142
1936,PHY312176
1937,PHY422235
1938,PHY372541
1939,PHY414527
1940,PHY385113
1941,PHY357477
1942,PHY420849
1943,PHY341674
1944,PHY422134
1945,PHY339180
1946,PHY394270
1947,PHY429110
1948,PHY347656
1949,PHY398385
1950,PHY375145
1951,PHY372334
1952,PHY351099
1953,PHY426351
1954,PHY386012
1955,PHY409760
1956,PHY351443
1957,PHY367928
1958,PHY322912
1959,PHY337509
1960,PHY395824
1961,PHY422483
1962,PHY387679
1963,PHY360477
1964,PHY381467
1965,PHY413439
1966,PHY313692
1967,PHY352478
1968,PHY321596
1969,PHY380465
1970,PHY427959
1971,PHY399468
1972,PHY341553
1973,PHY342753
1974,PHY319039
1975,PHY391951
1976,PHY345842
1977,PHY433622
1978,PHY405189
1979,PHY421583
1980,PHY342405
1981,PHY365244
1982,PHY315358
1983,PHY404832
1984,PHY423102
1985,PHY341388
1986,PHY382753
1987,PHY376491
1988,PHY328639
1989,PHY401717
1990,PHY427223
1991,PHY385404
1992,PHY312924
1993,PHY353276
1994,PHY393262
1995,PHY396508
1996,PHY430417
1997,PHY392982
1998,PHY319692
1999,PHY404740
2000,PHY351657
2001,PHY333877
2002,PHY397375
2003,PHY374614
2004,PHY380182
2005,PHY371725
2006,PHY416774
2007,PHY419379
2008,PHY364477
2009,PHY385301
2010,PHY395974
2011,PHY312659
2012,PHY408249
2013,PHY328178
2014,PHY397821
2015,PHY407143
2016,PHY360784
2017,PHY409755
2018,PHY335529
2019,PHY372992
2020,PHY366732
2021,PHY426068
2022,PHY362864
2023,PHY426460
2024,PHY378026
2025,PHY408551
2026,PHY335577
2027,PHY325085
2028,PHY413476
2029,PHY317170
2030,PHY401877
2031,PHY429017
2032,PHY403317
2033,PHY423886
2034,PHY404276
2035,PHY334327
2036,PHY390148
2037,PHY327430
2038,PHY392903
2039,PHY433627
2040,PHY336787
2041,PHY329423
2042,PHY372526
2043,PHY328258
2044,PHY363210
2045,PHY394675
2046,PHY333764
2047,PHY407480
2048,PHY408009
2049,PHY398500
2050,PHY329192
2051,PHY399705
2052,PHY397230
2053,PHY325005
2054,PHY408463
2055,PHY407804
2056,PHY359708
2057,PHY343852
2058,PHY429865
2059,PHY364753
2060,PHY383590
2061,PHY340833
2062,PHY430507
2063,PHY359096
2064,PHY354885
2065,PHY388974
2066,PHY426654
2067,PHY427288
2068,PHY360939
2069,PHY433003
2070,PHY383655
2071,PHY341403
2072,PHY427886
2073,PHY413460
2074,PHY349503
2075,PHY327433
2076,PHY331336
2077,PHY323321
2078,PHY317267
2079,PHY413231
2080,PHY402106
2081,PHY419133
2082,PHY328053
2083,PHY358744
2084,PHY405497
2085,PHY393055
2086,PHY376748
2087,PHY322624
2088,PHY365369
2089,PHY367366
2090,PHY363979
2091,PHY356509
2092,PHY366403
2093,PHY377998
2094,PHY315280
2095,PHY383780
2096,PHY318242
2097,PHY375075
2098,PHY370785
2099,PHY319878
2100,PHY421582
2101,PHY359152
2102,PHY317529
2103,PHY348290
2104,PHY361284
2105,PHY359641
2106,PHY385269
2107,PHY321587
2108,PHY329382
2109,PHY359503
2110,PHY366393
2111,PHY431348
2112,PHY321907
2113,PHY357061
2114,PHY322149
2115,PHY362518
2116,PHY422196
2117,PHY409924
2118,PHY336291
2119,PHY358603
2120,PHY355122
2121,PHY380536
2122,PHY400169
2123,PHY341094
2124,PHY368206
2125,PHY416007
2126,PHY358258
2127,PHY371866
2128,PHY371366
2129,PHY409820
2130,PHY430911
2131,PHY334429
2132,PHY419725
2133,PHY343037
2134,PHY363749
2135,PHY339045
2136,PHY424035
2137,PHY326905
2138,PHY325906
2139,PHY312635
2140,PHY321407
2141,PHY408941
2142,PHY326883
2143,PHY345376
2144,PHY391369
2145,PHY377269
2146,PHY381340
2147,PHY373907
2148,PHY312336
2149,PHY379387
2150,PHY350514
2151,PHY329009
2152,PHY337342
2153,PHY407691
2154,PHY354374
2155,PHY341778
2156,PHY334311
2157,PHY372224
2158,PHY386089
2159,PHY313660
2160,PHY348617
2161,PHY355775
2162,PHY334997
2163,PHY378409
2164,PHY376753
2165,PHY374940
2166,PHY386656
2167,PHY356343
2168,PHY344021
2169,PHY346470
2170,PHY364119
2171,PHY384398
2172,PHY314395
2173,PHY358089
2174,PHY414807
2175,PHY373488
2176,PHY359786
2177,PHY329121
2178,PHY368850
2179,PHY421454
2180,PHY312173
2181,PHY321659
2182,PHY315825
2183,PHY383479
2184,PHY358820
2185,PHY427272
2186,PHY319524
2187,PHY332326
2188,PHY423451
2189,PHY433070
2190,PHY402507
2191,PHY361180
2192,PHY388295
2193,PHY345250
2194,PHY343211
2195,PHY422996
2196,PHY360289
2197,PHY328050
2198,PHY364316
2199,PHY343570
2200,PHY361315
2201,PHY318582
2202,PHY359122
2203,PHY429276
2204,PHY317254
2205,PHY330549
2206,PHY337114
2207,PHY378366
2208,PHY433888
2209,PHY430320
2210,PHY342750
2211,PHY387424
2212,PHY324615
2213,PHY426126
2214,PHY386988
2215,PHY381579
2216,PHY350610
2217,PHY331695
2218,PHY385104
2219,PHY321315
2220,PHY314924
2221,PHY431424
2222,PHY357045
2223,PHY312786
2224,PHY400900
2225,PHY335552
2226,PHY385186
2227,PHY314773
2228,PHY352228
2229,PHY327154
2230,PHY400587
2231,PHY393727
2232,PHY315436
2233,PHY351983
2234,PHY326746
2235,PHY404668
2236,PHY363223
2237,PHY409866
2238,PHY406546
2239,PHY311325
2240,PHY376055
2241,PHY332111
2242,PHY432182
2243,PHY359559
2244,PHY350858
2245,PHY326049
2246,PHY411055
2247,PHY332093
2248,PHY375453
2249,PHY420118
2250,PHY315460
2251,PHY412358
2252,PHY358392
2253,PHY345412
2254,PHY393303
2255,PHY428571
2256,PHY338803
2257,PHY365832
2258,PHY344686
2259,PHY329932
2260,PHY321444
2261,PHY387189
2262,PHY409653
2263,PHY378880
2264,PHY380489
2265,PHY358133
2266,PHY370594
2267,PHY408314
2268,PHY339242
2269,PHY415142
2270,PHY326003
2271,PHY333897
2272,PHY341645
2273,PHY349160
2274,PHY380086
2275,PHY321111
2276,PHY324093
2277,PHY428944
2278,PHY340205
2279,PHY356607
2280,PHY368019
2281,PHY344298
2282,PHY337641
2283,PHY386708
2284,PHY354988
2285,PHY322406
2286,PHY363064
2287,PHY328036
2288,PHY383186
2289,PHY374888
2290,PHY328412
2291,PHY384783
2292,PHY356809
2293,PHY331943
2294,PHY401746
2295,PHY422108
2296,PHY331704
2297,PHY347020
2298,PHY409772
2299,PHY335079
2300,PHY341084
2301,PHY331506
2302,PHY431296
2303,PHY414917
2304,PHY372756
2305,PHY387382
2306,PHY357131
2307,PHY379219
2308,PHY404521
2309,PHY324540
2310,PHY359821
2311,PHY401101
2312,PHY400435
2313,PHY383648
2314,PHY332626
2315,PHY313605
2316,PHY354358
2317,PHY428567
2318,PHY398060
2319,PHY412631
2320,PHY380511
2321,PHY390186
2322,PHY381332
2323,PHY373785
2324,PHY362835
2325,PHY349295
2326,PHY423718
2327,PHY337051
2328,PHY406992
2329,PHY327943
2330,PHY387532
2331,PHY364281
2332,PHY335037
2333,PHY352913
2334,PHY336577
2335,PHY410062
2336,PHY358103
2337,PHY347520
2338,PHY420891
2339,PHY362977
2340,PHY371635
2341,PHY362266
2342,PHY432787
2343,PHY371882
2344,PHY327839
2345,PHY359507
2346,PHY403791
2347,PHY376648
2348,PHY392480
2349,PHY406664
2350,PHY382695
2351,PHY423363
2352,PHY313681
2353,PHY381249
2354,PHY415263
2355,PHY344232
2356,PHY346615
2357,PHY367029
2358,PHY415474
2359,PHY323263
2360,PHY353119
2361,PHY335996
2362,PHY362524
2363,PHY390944
2364,PHY325387
2365,PHY374920
2366,PHY316724
2367,PHY425494
2368,PHY431977
2369,PHY421702
2370,PHY434033
2371,PHY411662
2372,PHY313705
2373,PHY352376
2374,PHY374209
2375,PHY388082
2376,PHY432536
2377,PHY369816
2378,PHY375300
2379,PHY340012
2380,PHY368678
2381,PHY350017
2382,PHY383720
2383,PHY335724
2384,PHY315112
2385,PHY322200
2386,PHY367523
2387,PHY415971
2388,PHY322046
2389,PHY405440
2390,PHY367367
2391,PHY319816
2392,PHY375303
2393,PHY342307
2394,PHY318347
2395,PHY393043
2396,PHY394111
2397,PHY345503
2398,PHY325116
2399,PHY324890
2400,PHY318989
2401,PHY319221
2402,PHY353576
2403,PHY348828
2404,PHY316521
2405,PHY383769
2406,PHY330178
2407,PHY378544
2408,PHY354013
2409,PHY382310
2410,PHY427458
2411,PHY417857
2412,PHY341325
2413,PHY402274
2414,PHY417693
2415,PHY345621
2416,PHY324335
2417,PHY312108
2418,PHY359750
2419,PHY433000
2420,PHY365463
2421,PHY412994
2422,PHY342285
2423,PHY330459
2424,PHY329227
2425,PHY391839
2426,PHY402723
2427,PHY371349
2428,PHY337330
2429,PHY399534
2430,PHY335105
2431,PHY415985
2432,PHY317142
2433,PHY354733
2434,PHY323161
2435,PHY357449
2436,PHY323408
2437,PHY328857
2438,PHY403583
2439,PHY395456
2440,PHY366349
2441,PHY334057
2442,PHY383088
2443,PHY407997
2444,PHY372826
2445,PHY342464
2446,PHY325106
2447,PHY406812
2448,PHY339359
2449,PHY391973
2450,PHY367339
2451,PHY411191
2452,PHY386204
2453,PHY427612
2454,PHY337234
2455,PHY416090
2456,PHY320951
2457,PHY366613
2458,PHY363954
2459,PHY344153
2460,PHY400869
2461,PHY398549
2462,PHY356889
2463,PHY386100
2464,PHY332214
2465,PHY349661
2466,PHY312330
2467,PHY423533
2468,PHY366144
2469,PHY388998
2470,PHY421718
2471,PHY359135
2472,PHY386712
2473,PHY361542
2474,PHY338431
2475,PHY369553
2476,PHY418772
2477,PHY425584
2478,PHY431340
2479,PHY343982
2480,PHY371264
2481,PHY363225
2482,PHY335975
2483,PHY397810
2484,PHY352914
2485,PHY383451
2486,PHY430103
2487,PHY360653
2488,PHY357523
2489,PHY381858
2490,PHY408039
2491,PHY339358
2492,PHY430367
2493,PHY325530
2494,PHY331026
2495,PHY392957
2496,PHY428192
2497,PHY418293
2498,PHY364030
2499,PHY419599
2500,PHY317382
2501,PHY324171
2502,PHY405968
2503,PHY388412
2504,PHY354189
2505,PHY415219
2506,PHY330541
2507,PHY315900
2508,PHY421242
2509,PHY429607
2510,PHY365797
2511,PHY398995
2512,PHY322775
2513,PHY376933
2514,PHY400279
2515,PHY336157
2516,PHY433550
2517,PHY381242
2518,PHY405697
2519,PHY426721
2520,PHY329619
2521,PHY370400
2522,PHY384642
2523,PHY405549
2524,PHY369119
2525,PHY403570
2526,PHY414985
2527,PHY358443
2528,PHY326212
2529,PHY396630
2530,PHY333525
2531,PHY349192
2532,PHY431736
2533,PHY364820
2534,PHY418939
2535,PHY365445
2536,PHY425961
2537,PHY339818
2538,PHY323443
2539,PHY409679
2540,PHY393161
2541,PHY423625
2542,PHY379162
2543,PHY368498
2544,PHY354406
2545,PHY408592
2546,PHY380097
2547,PHY343828
2548,PHY322883
2549,PHY346055
2550,PHY340625
2551,PHY393928
2552,PHY424890
2553,PHY357570
2554,PHY395010
2555,PHY337847
2556,PHY378328
2557,PHY328061
2558,PHY401382
2559,PHY374067
2560,PHY343701
2561,PHY428579
2562,PHY431239
2563,PHY418962
2564,PHY349753
2565,PHY391777
2566,PHY374592
2567,PHY416686
2568,PHY366236
2569,PHY407882
2570,PHY393179
2571,PHY406184
2572,PHY389246
2573,PHY395649
2574,PHY407686
2575,PHY429980
2576,PHY390394
2577,PHY372154
2578,PHY427535
2579,PHY322789
2580,PHY317346
2581,PHY402783
2582,PHY371731
2583,PHY324916
2584,PHY374900
2585,PHY351311
2586,PHY376990
2587,PHY346830
2588,PHY423536
2589,PHY330036
2590,PHY340260
2591,PHY347865
2592,PHY325853
2593,PHY343360
2594,PHY355204
2595,PHY378928
2596,PHY372623
2597,PHY349944
2598,PHY394727
2599,PHY331280
2600,PHY370424
2601,PHY384239
2602,PHY391583
2603,PHY391459
2604,PHY397870
2605,PHY429478
2606,PHY342656
2607,PHY332134
2608,PHY376138
2609,PHY318107
2610,PHY395904
2611,PHY419136
2612,PHY388916
2613,PHY394355
2614,PHY398897
2615,PHY341157
2616,PHY395336
2617,PHY405836
2618,PHY339637
2619,PHY349837
2620,PHY338362
2621,PHY387501
2622,PHY368437
2623,PHY346778
2624,PHY420120
2625,PHY352710
2626,PHY416456
2627,PHY343132
2628,PHY351264
2629,PHY376554
2630,PHY354133
2631,PHY372308
2632,PHY399026
2633,PHY330396
2634,PHY383974
2635,PHY416290
2636,PHY313374
2637,PHY413688
2638,PHY389196
2639,PHY399533
2640,PHY417466
2641,PHY417620
2642,PHY348953
2643,PHY356756
2644,PHY341307
2645,PHY397443
2646,PHY389829
2647,PHY340839
2648,PHY313641
2649,PHY396034
2650,PHY324006
2651,PHY333033
2652,PHY402142
2653,PHY335791
2654,PHY394178
2655,PHY414499
2656,PHY427123
2657,PHY314853
2658,PHY360321
2659,PHY314330
2660,PHY396580
2661,PHY418054
2662,PHY402104
2663,PHY362892
2664,PHY317245
2665,PHY422849
2666,PHY368814
2667,PHY348309
2668,PHY365288
2669,PHY403992
2670,PHY343273
2671,PHY409310
2672,PHY423316
2673,PHY394444
2674,PHY348911
2675,PHY313087
2676,PHY377718
2677,PHY394112
2678,PHY426377
2679,PHY357640
2680,PHY433122
2681,PHY334956
2682,PHY387833
2683,PHY336931
2684,PHY379578
2685,PHY374296
2686,PHY399816
2687,PHY390421
2688,PHY387978
2689,PHY411645
2690,PHY413566
2691,PHY370346
2692,PHY412306
2693,PHY354923
2694,PHY337686
2695,PHY409345
2696,PHY335431
2697,PHY399322
2698,PHY326592
2699,PHY354086
2700,PHY404566
2701,PHY412600
2702,PHY394436
2703,PHY401995
2704,PHY416225
2705,PHY407357
2706,PHY365507
2707,PHY316860
2708,PHY316631
2709,PHY429998
2710,PHY390176
2711,PHY348341
2712,PHY357820
2713,PHY383955
2714,PHY418261
2715,PHY343181
2716,PHY428781
2717,PHY320388
2718,PHY399747
2719,PHY317406
2720,PHY316966
2721,PHY320149
2722,PHY429542
2723,PHY389117
2724,PHY371104
2725,PHY411655
2726,PHY385210
2727,PHY328093
2728,PHY371060
2729,PHY315080
2730,PHY315809
2731,PHY334465
2732,PHY415698
2733,PHY398810
2734,PHY432524
2735,PHY417880
2736,PHY339409
2737,PHY322575
2738,PHY433020
2739,PHY429614
2740,PHY393630
2741,PHY313933
2742,PHY328971
2743,PHY433190
2744,PHY372648
2745,PHY386701
2746,PHY364260
2747,PHY419074
2748,PHY406398
2749,PHY423000
2750,PHY392554
2751,PHY386060
2752,PHY387277
2753,PHY354913
2754,PHY410129
2755,PHY414841
2756,PHY356948
2757,PHY429598
2758,PHY314379
2759,PHY396267
2760,PHY431754
2761,PHY373993
2762,PHY378987
2763,PHY418200
2764,PHY421122
2765,PHY328893
2766,PHY388022
2767,PHY339560
2768,PHY403170
2769,PHY352182
2770,PHY357782
2771,PHY425514
2772,PHY387163
2773,PHY356469
2774,PHY393060
2775,PHY382213
2776,PHY390716
2777,PHY331099
2778,PHY427312
2779,PHY353142
2780,PHY406962
2781,PHY351059
2782,PHY316099
2783,PHY332678
2784,PHY353166
2785,PHY404613
2786,PHY403693
2787,PHY348540
2788,PHY373957
2789,PHY322454
2790,PHY367940
2791,PHY313784
2792,PHY340079
2793,PHY427097
2794,PHY354179
2795,PHY404855
2796,PHY392189
2797,PHY339862
2798,PHY419049
2799,PHY323563
2800,PHY355187
2801,PHY432051
2802,PHY395255
2803,PHY386206
2804,PHY312958
2805,PHY321966
2806,PHY387415
2807,PHY404722
2808,PHY425227
2809,PHY322054
2810,PHY428150
2811,PHY419180
2812,PHY418322
2813,PHY401555
2814,PHY407560
2815,PHY390921
2816,PHY424113
2817,PHY404342
2818,PHY352652
2819,PHY418937
2820,PHY389295
2821,PHY419966
2822,PHY314469
2823,PHY391991
2824,PHY367122
2825,PHY369149
2826,PHY416071
2827,PHY372153
2828,PHY325176
2829,PHY396728
2830,PHY419773
2831,PHY343023
2832,PHY368687
2833,PHY332732
2834,PHY408240
2835,PHY318497
2836,PHY359155
2837,PHY353085
2838,PHY357115
2839,PHY319445
2840,PHY365138
2841,PHY388853
2842,PHY333893
2843,PHY332317
2844,PHY344481
2845,PHY342448
2846,PHY348779
2847,PHY346032
2848,PHY413395
2849,PHY386022
2850,PHY408709
2851,PHY432233
2852,PHY378094
2853,PHY373427
2854,PHY343605
2855,PHY425792
2856,PHY326993
2857,PHY347719
2858,PHY336315
2859,PHY368425
2860,PHY355312
2861,PHY335737
2862,PHY432890
2863,PHY429109
2864,PHY375001
2865,PHY352801
2866,PHY374128
2867,PHY361970
2868,PHY388942
2869,PHY353317
2870,PHY353156
2871,PHY343771
2872,PHY429678
2873,PHY320350
2874,PHY357590
2875,PHY423817
2876,PHY318942
2877,PHY382148
2878,PHY403890
2879,PHY378779
2880,PHY385552
